,Outlet Code,F_2022,M_2022,R_2022,F_2023,M_2023,R_2023,F_2024,M_2024,R_2024,F,M,R,F_Label,M_Label,R_Label
201,71007854,19.0,20321.96,811.0,33.0,113257.98000000001,542.0,58.0,41170.82,181.0,32.0,-25619.15,-495.5,0,1,1
202,71007870,22.0,37789.39,909.0,11.0,23832.190000000002,486.0,18.0,2146.87,168.0,1.5,-28663.920000000002,-529.5,0,1,1
203,71007929,36.0,228505.88,887.0,41.0,219965.5,542.0,5.0,-52.55,178.0,-33.5,-224288.24,-536.5,1,1,1
204,71007932,24.0,153920.83,899.0,17.0,23547.54,542.0,11.0,13594.41,179.0,-9.5,-75139.775,-541.5,1,1,1
205,71007963,18.0,15969.55,909.0,38.0,63726.97,482.0,25.0,18053.17,169.0,-3.0,-21795.090000000004,-526.5,1,1,1
206,71007976,46.0,136566.77,911.0,20.0,40223.86,517.0,31.0,41097.53,170.0,-2.0,-47297.785,-544.0,1,1,1
207,71008081,13.0,70844.0,909.0,10.0,13974.85,472.0,7.0,2248.65,147.0,-4.5,-40160.775,-543.5,1,1,1
208,71008304,18.0,18679.7,895.0,15.0,17945.21,529.0,27.0,6414.92,166.0,10.5,-11897.535000000002,-546.0,0,1,1
209,71008601,23.0,50356.02,910.0,8.0,15625.96,328.0,6.0,3732.0,165.0,-9.5,-29258.989999999998,-454.0,1,1,1
210,71008714,10.0,9872.69,905.0,5.0,3814.6400000000003,513.0,3.0,265.37,160.0,-4.5,-6578.295000000001,-549.0,1,1,1
211,71008947,6.0,4662.78,909.0,2.0,1795.5700000000002,433.0,2.0,576.69,98.0,-2.0,-2652.485,-573.0,1,1,1
212,71009025,15.0,56865.1,895.0,11.0,11848.54,493.0,4.0,1629.57,180.0,-9.0,-32727.25,-514.0,1,1,1
213,71009138,22.0,3499.8,910.0,9.0,1926.69,517.0,8.0,1168.62,156.0,-7.5,-1544.625,-557.5,1,1,1
214,71009200,11.0,2859.0,769.0,3.0,884.38,506.0,4.0,1346.5,173.0,-3.0,-525.19,-464.5,1,1,1
215,71009264,13.0,5215.64,884.0,2.0,1507.34,532.0,3.0,1005.0,130.0,-4.5,-2356.4900000000002,-578.0,1,1,1
216,71009678,2.0,55626.55,786.0,1.0,1326.87,202.0,8.0,8708.669999999998,179.0,6.5,-19768.040000000005,-315.0,0,1,1
217,71009937,2.0,11108.2,859.0,3.0,4084.9500000000003,290.0,1.0,265.37,34.0,-1.5,-7331.205000000001,-540.5,1,1,1
218,71010054,3.0,4115.0,900.0,2.0,3980.6099999999997,203.0,6.0,651.55,165.0,3.5,-3396.255,-386.5,0,1,1
219,71010055,8.0,5975.77,908.0,7.0,14897.74,521.0,1.0,296.0,103.0,-6.5,-10140.755000000001,-611.5,1,1,1
220,71010365,31.0,29453.45,910.0,11.0,13776.869999999999,531.0,17.0,1051.3,166.0,-4.0,-20563.86,-554.5,1,1,1
221,71010378,27.0,150230.0,878.0,5.0,23379.93,311.0,1.0,0.0,173.0,-15.0,-86804.965,-421.5,1,1,1
222,71010379,6.0,30763.0,839.0,1.0,279.37,287.0,1.0,796.12,88.0,-2.5,-14725.064999999999,-475.0,1,1,1
223,71010818,14.0,5642.2300000000005,912.0,2.0,1236.69,535.0,2.0,413.59999999999997,165.0,-6.0,-3025.86,-558.5,1,1,1
224,71010893,16.0,16706.4,910.0,9.0,14137.029999999999,527.0,19.0,2929.74,161.0,6.5,-12491.975,-557.5,0,1,1
225,71010924,3.0,482.5,879.0,6.0,5047.85,318.0,3.0,264.33,167.0,-1.5,-2500.8450000000003,-431.5,1,1,1
226,71011034,31.0,27176.94,912.0,34.0,138593.64,546.0,15.0,3312.0,171.0,-17.5,-79573.29000000001,-558.0,1,1,1
227,71011061,12.0,54477.96,910.0,19.0,16335.509999999998,537.0,13.0,8376.119999999999,167.0,-2.5,-27030.615,-556.5,1,1,1
228,71011328,10.0,2046.22,879.0,7.0,2800.81,507.0,6.0,530.74,158.0,-2.5,-1892.7749999999999,-535.0,1,1,1
229,71011331,17.0,11171.57,912.0,11.0,5958.5,534.0,6.0,1388.35,139.0,-8.0,-7176.6849999999995,-584.0,1,1,1
230,71011548,40.0,85237.74,909.0,32.0,46474.83,541.0,35.0,13794.3,174.0,-1.0,-52061.985,-551.0,1,1,1
231,71011638,38.0,67122.02,910.0,24.0,45505.08,531.0,27.0,7719.96,179.0,-4.0,-48593.590000000004,-541.5,1,1,1
232,71011658,27.0,90080.0,912.0,22.0,58531.490000000005,483.0,24.0,2547.1400000000003,167.0,-0.5,-71758.605,-530.5,1,1,1
233,71011818,7.0,8780.96,911.0,4.0,1534.38,487.0,2.0,294.97,86.0,-3.5,-4862.7,-613.0,1,1,1
234,71012085,7.0,11910.2,902.0,1.0,1019.32,406.0,1.0,265.37,34.0,-3.0,-6199.39,-620.0,1,1,1
235,71012087,9.0,1324.8,784.0,1.0,501.82,467.0,1.0,265.37,34.0,-4.0,-647.9399999999999,-591.5,1,1,1
236,71012127,5.0,10915.01,901.0,10.0,12047.98,473.0,14.0,2866.0699999999997,166.0,6.5,-8615.425,-521.0,0,1,1
237,71012838,12.0,6721.5,908.0,2.0,2681.3399999999997,220.0,6.0,4631.81,107.0,-1.0,-69.60999999999967,-457.0,1,1,1
238,71012859,9.0,6815.0,910.0,4.0,3834.21,480.0,2.0,560.34,94.0,-4.5,-4764.264999999999,-601.0,1,1,1
239,71012866,4.0,2209.5,770.0,4.0,3042.2799999999997,512.0,3.0,426.64,105.0,-1.0,-2199.25,-536.0,1,1,1
240,71013229,15.0,10426.380000000001,909.0,5.0,4061.6,516.0,10.0,1104.0,149.0,0.0,-6139.990000000001,-563.5,0,1,1
241,71013353,1.0,27100.0,815.0,1.0,1004.99,234.0,4.0,1104.0,164.0,3.0,-12948.495,-360.5,0,1,1
242,71013380,111.0,272993.79,909.0,55.0,529131.24,545.0,5.0,265.37,110.0,-78.0,-400797.145,-617.0,1,1,1
243,71013467,2.0,552.0,902.0,2.0,1157.3200000000002,498.0,2.0,59.2,70.0,0.0,-795.46,-630.0,0,1,1
244,71013596,15.0,22774.510000000002,908.0,5.0,2986.7000000000003,536.0,1.0,0.0,128.0,-9.0,-12880.605000000001,-594.0,1,1,1
245,71013644,22.0,22051.68,902.0,90.0,230107.52000000002,546.0,37.0,140336.1,166.0,-19.0,14256.5,-558.0,1,0,1
246,71013655,4.0,4491.55,860.0,6.0,7165.7,448.0,13.0,1090.8500000000001,168.0,8.0,-4737.775,-486.0,0,1,1
247,71013675,3.0,2484.0,770.0,3.0,2513.69,402.0,4.0,9786.77,124.0,1.0,7287.925,-462.0,0,0,1
248,71013688,2.0,10840.0,896.0,2.0,10671.48,334.0,1.0,1326.87,70.0,-1.0,-9428.869999999999,-545.0,1,1,1
249,71013695,6.0,4910.37,910.0,2.0,2879.37,460.0,8.0,6268.61,158.0,4.0,2373.74,-527.0,0,0,1
250,71013765,51.0,87255.0,908.0,29.0,50250.810000000005,491.0,37.0,71713.51,167.0,-3.0,2960.604999999996,-532.5,1,0,1
251,71013883,18.0,21743.33,900.0,36.0,51796.83,540.0,25.0,16729.03,170.0,-2.0,-20041.050000000003,-550.0,1,1,1
252,71013963,10.0,4543.23,910.0,1.0,132.69,200.0,2.0,132.69,82.0,-3.5,-2205.2699999999995,-473.0,1,1,1
253,71013972,39.0,132668.64,904.0,12.0,30398.160000000003,524.0,16.0,23030.6,166.0,-9.5,-58502.80000000001,-548.0,1,1,1
254,71014144,1.0,813.0,869.0,3.0,2569.3900000000003,538.0,15.0,527.2000000000002,166.0,13.0,-1163.995,-537.5,0,1,1
255,71014199,2.0,1256.46,895.0,3.0,3408.29,470.0,12.0,8051.4800000000005,166.0,9.5,5719.1050000000005,-516.5,0,0,1
256,71014214,14.0,15574.2,900.0,52.0,82377.58,494.0,19.0,14783.68,172.0,-14.0,-34192.21,-525.0,1,1,1
257,71014252,43.0,97039.96,911.0,23.0,40216.36,514.0,21.0,28391.85,170.0,-12.0,-40236.310000000005,-542.5,1,1,1
258,71014289,33.0,24931.83,908.0,39.0,39882.76,546.0,21.0,6610.87,166.0,-15.0,-25796.425000000003,-561.0,1,1,1
259,71014339,58.0,30043.27,912.0,29.0,41489.8,546.0,10.0,3922.0,167.0,-33.5,-31844.535000000003,-562.0,1,1,1
260,71014348,1.0,97.5,623.0,14.0,21331.28,501.0,3.0,-80.16,167.0,-4.5,-10794.55,-395.0,1,1,1
261,71014353,3.0,1594.55,859.0,8.0,3763.36,471.0,3.0,1388.12,93.0,-2.5,-1290.835,-572.0,1,1,1
262,71014580,9.0,9208.83,912.0,6.0,3572.25,481.0,12.0,2697.57,179.0,4.5,-3692.97,-517.5,0,1,1
263,71014718,29.0,192220.8,902.0,18.0,48350.04,455.0,30.0,21289.140000000003,178.0,6.5,-98996.28,-500.5,0,1,1
264,71015705,8.0,40444.0,889.0,10.0,19250.010000000002,514.0,4.0,1318.87,104.0,-5.0,-28528.135000000002,-597.5,1,1,1
265,71015772,16.0,61011.5,903.0,14.0,23146.45,514.0,7.0,2602.54,173.0,-8.0,-39476.435,-535.5,1,1,1
266,71015815,23.0,102801.33,910.0,32.0,190286.38,472.0,3.0,-376.0,171.0,-24.5,-146919.855,-520.0,1,1,1
267,71015833,7.0,112920.65,879.0,3.0,6907.08,334.0,1.0,5307.48,39.0,-4.0,-54606.384999999995,-567.5,1,1,1
268,71016071,8.0,3299.19,867.0,4.0,824.61,543.0,1.0,148.0,102.0,-5.0,-1913.9,-603.0,1,1,1
269,71016118,61.0,181508.11,912.0,59.0,84648.20000000001,546.0,43.0,14920.460000000001,179.0,-17.0,-118157.69499999999,-550.0,1,1,1
270,71016121,3.0,553.5,761.0,9.0,3469.6699999999996,362.0,3.0,103.19,143.0,-3.0,-1908.3949999999998,-418.5,1,1,1
271,71016203,4.0,562.8,887.0,5.0,5631.54,487.0,7.0,2798.87,137.0,2.5,-298.3000000000002,-550.0,0,1,1
272,71016205,17.0,42442.65,903.0,26.0,64107.630000000005,504.0,12.0,15639.95,167.0,-9.5,-37635.19,-536.5,1,1,1
273,71016352,12.0,4315.7,907.0,12.0,5558.72,515.0,5.0,692.43,147.0,-7.0,-4244.78,-564.0,1,1,1
274,71016474,4.0,1676.05,906.0,1.0,1326.87,194.0,1.0,118.4,69.0,-1.5,-1383.06,-481.0,1,1,1
275,71016475,3.0,4451.4,908.0,3.0,3365.51,521.0,4.0,1096.0,165.0,1.0,-2812.455,-549.5,0,1,1
276,71016555,4.0,6348.0,724.0,4.0,16857.96,508.0,17.0,-20.800000000000004,167.0,13.0,-11623.779999999999,-449.0,0,1,1
277,71016596,21.0,13952.150000000001,894.0,2.0,5307.48,201.0,4.0,35.0,167.0,-7.5,-9594.815,-380.5,1,1,1
278,71016807,26.0,361414.52,908.0,3.0,3630.88,486.0,3.0,552.0,165.0,-11.5,-181970.7,-532.0,1,1,1
279,71016852,8.0,18831.72,877.0,2.0,6634.349999999999,201.0,21.0,622.4000000000001,167.0,16.0,-12110.635,-372.0,0,1,1
280,71016854,32.0,49761.1,910.0,23.0,40185.74,546.0,8.0,982.3999999999999,167.0,-19.5,-43991.02,-561.0,1,1,1
281,71016921,21.0,47260.1,754.0,30.0,69686.32,545.0,53.0,38954.5,178.0,27.5,-19518.710000000006,-471.5,0,1,1
282,71016981,5.0,6799.639999999999,746.0,9.0,5712.1,544.0,10.0,23739.66,172.0,3.0,17483.79,-473.0,0,0,1
283,71016984,47.0,31855.67,911.0,23.0,18395.43,545.0,25.0,4043.5,179.0,-10.0,-21082.05,-549.0,1,1,1
284,71017097,7.0,1852.0,773.0,1.0,97.5,445.0,1.0,132.69,71.0,-3.0,-842.06,-538.0,1,1,1
285,71017176,18.0,38269.14,909.0,21.0,34534.99,525.0,7.0,1656.0,127.0,-12.5,-34746.065,-590.0,1,1,1
286,71017560,8.0,3115.54,911.0,1.0,72.19,510.0,5.0,1400.0,109.0,0.5,-193.865,-601.5,0,1,1
287,71017570,51.0,40084.92,909.0,16.0,18284.06,546.0,11.0,11087.630000000001,157.0,-22.5,-18096.859999999997,-570.5,1,1,1
288,71017574,121.0,1446284.5099999998,912.0,51.0,433054.78,546.0,2.0,0.0,105.0,-84.0,-939669.6449999999,-624.0,1,1,1
289,71017599,30.0,68452.97,900.0,49.0,111801.8,537.0,22.0,12144.0,173.0,-17.5,-77983.38500000001,-545.5,1,1,1
290,71017636,19.0,24861.17,909.0,10.0,14261.800000000001,499.0,10.0,16121.57,164.0,-4.5,-3439.915000000001,-540.0,1,1,1
291,71017743,15.0,29289.1,891.0,20.0,24563.85,542.0,6.0,3243.3,167.0,-11.5,-23683.175,-549.5,1,1,1
292,71017815,92.0,224120.9,910.0,52.0,118945.16,544.0,8.0,1075.2,167.0,-64.0,-170457.83,-560.0,1,1,1
293,71017992,18.0,28960.550000000003,909.0,22.0,41665.18,536.0,8.0,10760.3,167.0,-12.0,-24552.565000000006,-555.5,1,1,1
294,71018057,8.0,4699.1900000000005,900.0,4.0,2449.95,506.0,7.0,552.0,159.0,1.0,-3022.57,-544.0,0,1,1
295,71018189,29.0,19315.74,908.0,24.0,28671.46,522.0,21.0,71377.22,179.0,-5.5,47383.62,-536.0,1,0,1
296,71018224,11.0,14390.77,861.0,2.0,2653.74,205.0,2.0,162.29,75.0,-4.5,-8359.965,-458.0,1,1,1
297,71018414,45.0,36916.32,909.0,24.0,34621.65,545.0,24.0,654.4,170.0,-10.5,-35114.585,-557.0,1,1,1
298,71018416,66.0,53726.98,908.0,26.0,19690.11,545.0,20.0,2192.0,165.0,-26.0,-34516.545,-561.5,1,1,1
299,71018423,35.0,34823.72,912.0,11.0,10902.810000000001,537.0,16.0,23155.43,171.0,-7.0,292.1650000000009,-553.5,1,0,1
300,71018440,9.0,43021.14,909.0,7.0,17065.34,510.0,4.0,2915.34,164.0,-4.0,-27127.899999999998,-545.5,1,1,1
301,71018640,17.0,17783.72,909.0,2.0,2666.0,328.0,2.0,0.0,152.0,-7.5,-10224.86,-466.5,1,1,1
302,71018742,32.0,67003.18,912.0,9.0,19520.02,494.0,9.0,2760.0,172.0,-11.5,-40501.6,-531.0,1,1,1
303,71018778,9.0,16019.2,910.0,9.0,4617.85,539.0,5.0,8440.76,165.0,-4.0,-1877.7650000000012,-559.5,1,1,1
304,71018974,12.0,12118.54,842.0,4.0,3232.82,522.0,6.0,490.09,165.0,-2.0,-7185.59,-517.0,1,1,1
305,71019042,16.0,23119.64,907.0,10.0,13180.54,537.0,15.0,3327.92,171.0,2.0,-14822.17,-551.0,0,1,1
306,71019339,10.0,12430.0,892.0,13.0,50862.33,489.0,2.0,-240.0,167.0,-9.5,-31886.165,-523.5,1,1,1
307,71019383,7.0,3054.39,905.0,3.0,1505.46,516.0,5.0,132.69,147.0,0.0,-2147.235,-563.5,0,1,1
308,71019451,41.0,44729.69,909.0,27.0,42601.18,538.0,14.0,10816.619999999999,167.0,-20.0,-32848.815,-556.5,1,1,1
309,71019629,19.0,17273.58,910.0,16.0,13259.54,517.0,17.0,3312.0,165.0,-0.5,-11954.560000000001,-548.5,1,1,1
310,71019693,17.0,44778.28,909.0,16.0,10965.0,542.0,18.0,1385.87,179.0,1.5,-26485.77,-546.5,0,1,1
311,71019792,5.0,4127.05,895.0,6.0,3642.58,450.0,3.0,4021.5,97.0,-2.5,136.68499999999995,-575.5,1,0,1
312,71019794,5.0,6800.0,907.0,4.0,1554.3200000000002,433.0,4.0,3926.0,149.0,-0.5,-251.15999999999985,-521.0,1,1,1
313,71019927,2.0,28026.55,767.0,2.0,3323.74,224.0,3.0,-16.0,167.0,1.0,-15691.145,-328.5,0,1,1
314,71019938,11.0,10101.32,912.0,1.0,7961.219999999999,203.0,3.0,0.0,163.0,-3.0,-9031.27,-394.5,1,1,1
315,71020207,13.0,19078.88,901.0,25.0,28601.940000000002,532.0,32.0,129.60000000000002,173.0,13.0,-23710.810000000005,-543.5,0,1,1
316,71020357,4.0,3740.1000000000004,870.0,11.0,9349.46,542.0,11.0,2152.75,159.0,3.5,-4392.03,-547.0,0,1,1
317,71020400,18.0,70610.1,897.0,4.0,16131.12,303.0,5.0,10807.949999999999,165.0,-6.0,-32562.660000000003,-435.0,1,1,1
318,71020409,8.0,7111.0,910.0,6.0,6367.64,492.0,1.0,132.69,80.0,-6.0,-6606.63,-621.0,1,1,1
319,71020412,8.0,6679.88,895.0,9.0,8966.36,520.0,10.0,0.0,151.0,1.5,-7823.120000000001,-556.5,0,1,1
320,71020570,1.0,552.0,649.0,4.0,3481.74,289.0,2.0,0.0,171.0,-0.5,-2016.87,-298.0,1,1,1
321,71020604,27.0,34161.1,911.0,29.0,68874.84,487.0,7.0,64.48000000000002,173.0,-21.0,-51453.49,-526.0,1,1,1
322,71020615,15.0,11051.79,909.0,25.0,28571.260000000002,544.0,31.0,10544.27,170.0,11.0,-9267.255000000001,-556.5,0,1,1
323,71020717,11.0,14740.1,899.0,4.0,6763.74,489.0,14.0,33051.88,167.0,6.5,22299.96,-527.0,0,0,1
324,71020727,5.0,4443.01,888.0,3.0,7500.099999999999,221.0,13.0,1339.9900000000002,152.0,9.0,-4631.5650000000005,-402.5,0,1,1
325,71020768,4.0,4124.639999999999,879.0,9.0,7143.7,508.0,2.0,0.0,161.0,-4.5,-5634.17,-532.5,1,1,1
326,71020925,3.0,3949.55,907.0,11.0,9185.800000000001,503.0,2.0,0.0,172.0,-5.0,-6567.675000000001,-533.0,1,1,1
327,71315587,15.0,9067.0,912.0,1.0,325.0,516.0,1.0,161.57,160.0,-7.0,-4534.43,-554.0,1,1,1
328,71315591,14.0,14820.0,910.0,10.0,10925.2,542.0,5.0,-16.0,165.0,-7.0,-12888.6,-561.0,1,1,1
329,71315615,6.0,10061.55,886.0,5.0,3490.44,445.0,8.0,3119.61,146.0,2.5,-3656.3849999999998,-519.5,0,1,1
330,71315623,25.0,35613.770000000004,908.0,7.0,24101.78,537.0,4.0,-124.8,165.0,-12.0,-29982.575,-557.5,1,1,1
331,71315700,16.0,13254.21,908.0,9.0,12304.7,499.0,24.0,3165.55,172.0,11.5,-9613.904999999999,-531.5,0,1,1
332,71315840,72.0,602857.57,912.0,45.0,222209.5,521.0,25.0,39714.100000000006,160.0,-33.5,-372819.43499999994,-556.5,1,1,1
333,71315843,29.0,19056.82,902.0,61.0,68584.21,545.0,24.0,10342.15,179.0,-21.0,-33478.365,-544.5,1,1,1
334,71315874,65.0,173202.64,911.0,19.0,29668.36,539.0,21.0,31009.39,166.0,-21.0,-70426.11,-559.0,1,1,1
335,71315978,4.0,2291.24,826.0,5.0,4889.08,520.0,2.0,552.0,110.0,-2.5,-3038.16,-563.0,1,1,1
336,71316176,7.0,3400.52,902.0,9.0,7738.530000000001,546.0,31.0,11295.789999999999,168.0,23.0,5726.2649999999985,-556.0,0,0,1
337,71316250,6.0,7688.0,903.0,2.0,4819.51,220.0,12.0,929.2300000000002,166.0,8.0,-5324.525,-395.5,0,1,1
338,71316310,29.0,23510.28,911.0,14.0,28061.96,474.0,30.0,8726.54,166.0,8.5,-17059.579999999998,-526.5,0,1,1
339,71316312,13.0,6230.18,893.0,8.0,6744.26,543.0,20.0,5571.44,169.0,9.5,-915.7800000000007,-549.0,0,1,1
340,71316347,12.0,12040.22,883.0,7.0,9469.54,411.0,16.0,-35.51999999999998,166.0,6.5,-10790.400000000001,-481.0,0,1,1
341,71316435,13.0,30976.42,900.0,4.0,6104.81,470.0,20.0,6905.29,171.0,11.5,-11635.324999999997,-514.0,0,1,1
342,71316438,12.0,21594.32,911.0,10.0,18929.2,312.0,34.0,29068.69,178.0,23.0,8806.929999999997,-433.5,0,0,1
343,71316444,12.0,16928.82,818.0,6.0,34844.59,451.0,19.0,23437.239999999998,166.0,10.0,-2449.465,-468.5,0,1,1
344,71316490,1.0,1355.0,910.0,8.0,7986.470000000001,527.0,22.0,17408.35,166.0,17.5,12737.614999999998,-552.5,0,0,1
345,71316511,12.0,20209.61,908.0,15.0,32851.64,530.0,10.0,9700.3,167.0,-3.5,-16830.325,-552.0,1,1,1
346,71316520,1.0,552.0,625.0,3.0,4427.74,245.0,9.0,592.0,179.0,7.0,-1897.87,-256.0,0,1,1
347,71316528,6.0,11793.0,855.0,12.0,21629.71,519.0,17.0,24130.710000000003,167.0,8.0,7419.355000000003,-520.0,0,0,1
348,71316529,13.0,17271.14,906.0,9.0,13090.130000000001,537.0,20.0,13410.369999999999,167.0,9.0,-1770.2650000000012,-554.5,0,1,1
349,71316599,14.0,64285.47,909.0,5.0,3491.6,249.0,4.0,765.05,179.0,-5.5,-33123.485,-400.0,1,1,1
350,71316635,34.0,52104.83,912.0,62.0,79589.2,524.0,16.0,8492.69,170.0,-32.0,-57354.325,-548.0,1,1,1
351,71316689,17.0,22153.93,910.0,10.0,10902.0,517.0,19.0,2434.96,166.0,5.5,-14093.005000000001,-547.5,0,1,1
352,71316703,7.0,4098.33,861.0,9.0,8619.53,488.0,6.0,1656.0,146.0,-2.0,-4702.93,-528.5,1,1,1
353,71316708,5.0,54700.0,903.0,2.0,6129.2699999999995,222.0,3.0,-36.8,167.0,-0.5,-30451.434999999998,-395.5,1,1,1
354,71316760,1.0,1380.0,767.0,4.0,6369.58,470.0,16.0,6340.14,168.0,13.5,2465.3500000000004,-450.5,0,0,1
355,71316821,21.0,46868.64,905.0,16.0,19774.56,509.0,29.0,25103.9,171.0,10.5,-8217.699999999997,-536.0,0,1,1
356,71316868,10.0,25440.73,887.0,12.0,15758.789999999999,533.0,33.0,20832.15,178.0,22.0,232.39000000000306,-532.0,0,0,1
357,71316928,1.0,542.0,812.0,4.0,91125.87999999999,328.0,2.0,825.72,181.0,-0.5,-45008.219999999994,-389.0,1,1,1
358,71316941,11.0,4052.5,863.0,11.0,8317.66,537.0,1.0,296.0,110.0,-10.0,-5889.08,-590.0,1,1,1
359,71316954,8.0,138619.32,900.0,13.0,19574.96,490.0,8.0,15816.839999999998,167.0,-2.5,-63280.3,-528.0,1,1,1
360,71316974,12.0,13600.7,854.0,6.0,4496.24,461.0,2.0,444.0,173.0,-7.0,-8604.470000000001,-484.5,1,1,1
361,71317004,25.0,51119.09,899.0,17.0,16029.960000000001,546.0,37.0,12890.93,178.0,16.0,-20683.595,-544.5,0,1,1
362,71317021,3.0,2399.32,704.0,20.0,34289.6,491.0,19.0,16592.66,172.0,7.5,-1751.7999999999993,-425.5,0,1,1
363,71317058,62.0,468814.32,908.0,17.0,35217.69,411.0,47.0,38868.97,178.0,7.5,-213147.035,-481.5,0,1,1
364,71317085,32.0,93104.47,908.0,25.0,34293.73,534.0,44.0,16674.16,169.0,15.5,-47024.94,-552.0,0,1,1
365,71317144,10.0,8478.73,899.0,10.0,9746.95,443.0,14.0,20061.119999999995,168.0,4.0,10948.279999999995,-503.0,0,0,1
366,71317154,46.0,190937.64,912.0,34.0,142035.96,520.0,20.0,8035.48,160.0,-20.0,-158451.31999999998,-556.0,1,1,1
367,71317180,3.0,1279.65,796.0,1.0,501.82,542.0,2.0,1097.1,178.0,0.0,206.3649999999999,-491.0,0,0,1
368,71317190,1.0,542.0,866.0,1.0,530.75,203.0,5.0,737.94,100.0,4.0,201.56500000000005,-434.5,0,0,1
369,71317284,8.0,6773.0,865.0,9.0,6883.82,542.0,32.0,1150.4000000000003,171.0,23.5,-5678.009999999999,-532.5,0,1,1
370,71317285,3.0,5520.0,780.0,5.0,3219.57,506.0,2.0,59.2,70.0,-2.0,-4310.585,-573.0,1,1,1
371,71317289,2.0,1847.3200000000002,685.0,22.0,91199.02,532.0,1.0,-48.0,166.0,-11.0,-46571.170000000006,-442.5,1,1,1
372,71317364,2.0,5470.0,816.0,8.0,10342.58,473.0,31.0,18172.95,178.0,26.0,10266.66,-466.5,0,0,1
373,71317380,9.0,12294.65,836.0,20.0,30500.49,535.0,16.0,6867.48,173.0,1.5,-14530.09,-512.5,0,1,1
374,71317398,9.0,27972.0,910.0,3.0,2681.68,300.0,3.0,3332.49,104.0,-3.0,-11994.35,-501.0,1,1,1
375,71317420,67.0,253306.7,911.0,10.0,18393.42,525.0,22.0,16654.64,166.0,-16.5,-119195.42,-552.0,1,1,1
376,71317429,100.0,920732.74,912.0,31.0,170405.55,537.0,9.0,187793.27000000002,181.0,-56.5,-357775.875,-543.5,1,1,1
377,71317430,6.0,7170.0,871.0,5.0,18124.23,284.0,20.0,4704.49,168.0,14.5,-7942.625,-409.5,0,1,1
378,71317450,3.0,13700.0,856.0,6.0,13648.5,291.0,28.0,23956.64,168.0,23.5,10282.39,-405.5,0,0,1
379,71317451,15.0,61224.15,842.0,2.0,5332.0,334.0,1.0,0.0,128.0,-7.5,-33278.075,-460.0,1,1,1
380,71317888,2.0,1418.42,767.0,1.0,1019.32,453.0,2.0,59.2,70.0,0.5,-1159.67,-540.0,0,1,1
381,71317900,2.0,227.5,742.0,8.0,7898.95,531.0,2.0,321.54999999999995,116.0,-3.0,-3741.675,-520.5,1,1,1
382,71317902,3.0,83852.5,854.0,1.0,139.69,319.0,3.0,552.0,129.0,1.0,-41444.095,-457.5,0,1,1
383,71317977,10.0,27400.0,890.0,3.0,8030.78,336.0,30.0,11538.35,168.0,23.5,-6177.039999999999,-445.0,0,1,1
384,71318013,29.0,182593.19,909.0,22.0,58767.44,472.0,17.0,30700.07,173.0,-8.5,-89980.245,-517.5,1,1,1
385,71318059,2.0,1355.0,901.0,4.0,2118.2,416.0,2.0,29.6,128.0,-1.0,-1707.0,-530.5,1,1,1
386,71318108,5.0,3664.14,843.0,4.0,2298.07,475.0,2.0,6491.48,153.0,-2.5,3510.3749999999995,-506.0,1,0,1
387,71318127,8.0,4632.860000000001,910.0,5.0,3471.7000000000003,539.0,2.0,265.37,142.0,-4.5,-3786.9100000000008,-582.5,1,1,1
388,71318305,11.0,13354.25,849.0,30.0,27436.36,501.0,15.0,8955.48,166.0,-5.5,-11439.825,-509.0,1,1,1
389,71318322,3.0,7022.5,893.0,15.0,30177.39,335.0,5.0,2197.87,167.0,-4.0,-16402.075,-447.0,1,1,1
390,71318361,1.0,2760.0,641.0,7.0,6835.46,526.0,27.0,3312.0,166.0,23.0,-1485.7299999999996,-417.5,0,1,1
391,71318409,4.0,9560.0,909.0,2.0,2718.09,528.0,7.0,5321.08,144.0,4.0,-817.9650000000001,-574.5,0,1,1
392,71318414,10.0,17848.14,870.0,2.0,1685.19,471.0,2.0,0.0,144.0,-4.0,-9766.664999999999,-526.5,1,1,1
393,71318550,2.0,1073.52,866.0,3.0,2590.6400000000003,528.0,2.0,59.2,70.0,-0.5,-1772.88,-627.0,1,1,1
394,71318775,5.0,8749.1,869.0,17.0,28611.850000000002,414.0,15.0,12907.5,166.0,4.0,-5772.975000000002,-475.5,0,1,1
395,71318837,2.0,10940.0,877.0,2.0,4206.24,518.0,5.0,4309.74,117.0,3.0,-3263.38,-580.5,0,1,1
396,71318859,2.0,938.4,862.0,2.0,2653.74,204.0,1.0,530.75,102.0,-1.0,-1265.32,-431.0,1,1,1
397,71318873,1.0,162.5,581.0,2.0,1661.87,194.0,1.0,1326.87,104.0,-0.5,414.68499999999995,-283.5,1,0,1
398,71318881,1.0,2710.0,901.0,1.0,1326.87,200.0,1.0,0.0,108.0,0.0,-2018.435,-442.5,0,1,1
399,71318884,19.0,14867.0,897.0,32.0,33142.03,529.0,28.0,17879.879999999997,171.0,2.5,-6124.635000000002,-542.0,0,1,1
400,71415782,4.0,2213.61,824.0,13.0,14418.95,544.0,25.0,1083.54,170.0,16.5,-7232.740000000001,-514.0,0,1,1
401,71415785,10.0,7945.21,776.0,9.0,8154.56,517.0,22.0,0.0,173.0,12.5,-8049.885,-473.5,0,1,1
402,71416090,12.0,13949.46,911.0,5.0,4662.21,494.0,7.0,2197.37,170.0,-1.5,-7108.464999999999,-532.5,1,1,1
